Symbol,company_name,Industry
BKD,Brookdale Senior Living Inc,Healthcare
MAIA,MAIA Biotechnology Inc,Healthcare
BBIO,BridgeBio Pharma Inc,Healthcare
NHC,National HealthCare Corp,Healthcare
RENB,Renovaro Inc,Healthcare
ECOR,electroCore Inc,Healthcare
OWLT,Owlet Inc,Healthcare
EUDA,EUDA Health Holdings Limited,Healthcare
LQDA,Liquidia Corp,Healthcare
PETQ,PetIQ Inc,Healthcare
KSIOF,kneat.com Inc,Healthcare
GTBIF,Green Thumb Industries Inc,Healthcare
RGLS,Regulus Therapeutics Inc,Healthcare
GDRX,GoodRx Holdings Inc,Healthcare
ZIMV,ZimVie Inc,Healthcare
ALT,Altimmune Inc,Healthcare
NSPR,InspireMD Ltd,Healthcare
UCBJY,UCB SA,Healthcare
NUVB,Nuvation Bio Inc,Healthcare
KURA,Kura Oncology Inc,Healthcare
ABIO,ARCA biopharma Inc,Healthcare
CSTL,Castle Biosciences Inc,Healthcare
COLL,Collegium Pharmaceutical Inc,Healthcare
ORIC,ORIC Pharmaceuticals Inc,Healthcare
NPCE,NeuroPace Inc,Healthcare
JSPR,Jasper Therapeutics Inc,Healthcare
COYA,Coya Therapeutics Inc,Healthcare
MCK,McKesson Corp,Healthcare
BSX,Boston Scientific Corp,Healthcare
ASND,Ascendis Pharma AS,Healthcare
BETRF,Betterlife Pharma Inc,Healthcare
ZHCLF,Zenith Capital Corp,Healthcare
RVMD,Revolution Medicines Inc,Healthcare
IDYA,IDEAYA Biosciences Inc,Healthcare
BHVN,Biohaven Ltd,Healthcare
VRTX,Vertex Pharmaceuticals Inc,Healthcare
CURLF,Curaleaf Holdings Inc,Healthcare
MEDXF,Medexus Pharmaceuticals Inc,Healthcare
MLTX,MoonLake Immunotherapeutics,Healthcare
VRCA,Verrica Pharmaceuticals Inc,Healthcare
IINN,Inspira Technologies Oxy B.H.N. Ltd,Healthcare
AORT,Artivion Inc,Healthcare
ELDN,Eledon Pharmaceuticals Inc,Healthcare
UFPT,UFP Technologies Inc,Healthcare
VPTDF,VentriPoint Diagnostics Ltd,Healthcare
YMAB,Y-mAbs Therapeutics Inc,Healthcare
MODD,Modular Med Inc,Healthcare
APM,Aptorum Group Limited,Healthcare
HALO,Halozyme Therapeutics Inc,Healthcare
HCM,HUTCHMED (China) Limited,Healthcare
SWTX,SpringWorks Therapeutics Inc,Healthcare
SYRS,Syros Pharmaceuticals Inc,Healthcare
EYPT,EyePoint Pharmaceuticals Inc,Healthcare
NBIX,Neurocrine Biosciences Inc,Healthcare
ELUT,Elutia Inc,Healthcare
ITGR,Integer Holdings Corp,Healthcare
DVA,DaVita Inc,Healthcare
PHG,Koninklijke Philips NV,Healthcare
CASI,CASI Pharmaceuticals Inc,Healthcare
IGC,IGC Pharma Inc,Healthcare
CTLT,Catalent Inc,Healthcare
ICLR,ICON Public Limited Company,Healthcare
SRRK,Scholar Rock Holding Corp,Healthcare
WVE,Wave Life Sciences Ltd,Healthcare
VTGN,Vistagen Therapeutics Inc,Healthcare
CRON,Cronos Group Inc,Healthcare
CORT,Corcept Therapeutics Inc,Healthcare
LNSR,LENSAR Inc,Healthcare
TYRA,Tyra Biosciences Inc,Healthcare
MEDS,TRxADE HEALTH Inc,Healthcare
PCVX,Vaxcyte Inc,Healthcare
XOMA,XOMA Corp,Healthcare
AMGN,Amgen Inc,Healthcare
SNDL,SNDL Inc,Healthcare
NVLPF,Nova Leap Health Corp,Healthcare
INO,Inovio Pharmaceuticals Inc,Healthcare
GCTK,GlucoTrack Inc,Healthcare
UHS,Universal Health Services Inc.,Healthcare
CYTK,Cytokinetics Inc,Healthcare
ISRG,Intuitive Surgical Inc,Healthcare
NKTX,Nkarta Inc,Healthcare
REGN,Regeneron Pharmaceuticals Inc,Healthcare
COR,Cencora Inc,Healthcare
AUTL,Autolus Therapeutics Plc,Healthcare
APNHY,Aspen Pharmacare Holdings Plc,Healthcare
CHEOY,Cochlear Ltd,Healthcare
ANIP,ANI Pharmaceuticals Inc,Healthcare
NRIX,Nurix Therapeutics Inc,Healthcare
EHC,Encompass Health Corp,Healthcare
CLLS,Cellectis SA,Healthcare
ADCT,ADC Therapeutics SA,Healthcare
EOLS,Evolus Inc,Healthcare
FEMY,Femasys Inc,Healthcare
SPRY,ARS Pharmaceuticals Inc,Healthcare
ONCT,Oncternal Therapeutics Inc,Healthcare
PVCT,Provectus Biopharmaceuticals Inc,Healthcare
SVRA,Savara Inc,Healthcare
AXNX,Axonics Inc,Healthcare
KNBIF,Kane Biotech Inc,Healthcare
CELC,Celcuity Inc,Healthcare
RMSL,REMSleep Holdings Inc,Healthcare
IMTX,Immatics NV,Healthcare
HQY,HealthEquity Inc,Healthcare
CPRX,Catalyst Pharmaceutical Inc,Healthcare
ATOS,Atossa Therapeutics Inc,Healthcare
KYMR,Kymera Therapeutics Inc,Healthcare
TAIPY,Taisho Pharmaceutical Holdings Co Ltd,Healthcare
BBRRF,Blueberries Medical Corp,Healthcare
CI,The Cigna Group,Healthcare
KRYS,Krystal Biotech Inc,Healthcare
CCCC,C4 Therapeutics Inc,Healthcare
GERN,Geron Corp,Healthcare
SLDB,Solid Biosciences Inc,Healthcare
VCEL,Vericel Corp,Healthcare
GNFT,Genfit SA,Healthcare
SYUP,ANBC Inc,Healthcare
TLSA,Tiziana Life Sciences Ltd,Healthcare
ACRHF,Acreage Holdings Inc,Healthcare
TRML,Tourmaline Bio Inc,Healthcare
CDXS,Codexis Inc,Healthcare
APRE,Aprea Therapeutics Inc,Healthcare
AQST,Aquestive Therapeutics Inc,Healthcare
AVRO,AVROBIO Inc,Healthcare
ENSG,Ensign Group Inc (The),Healthcare
WILYY,Demant AS,Healthcare
CODX,Co-Diagnostic Inc,Healthcare
VRNOF,Verano Holdings Corp,Healthcare
GLSI,Greenwich Lifesciences Inc,Healthcare
BIAF,bioAffinity Technologies Inc,Healthcare
SYK,Stryker Corp,Healthcare
ESLOY,EssilorLuxottica Societe anonyme,Healthcare
INDP,Indaptus Therapeutics Inc,Healthcare
KNSA,Kiniksa Pharmaceuticals Ltd,Healthcare
ALHC,Alignment Healthcare Inc,Healthcare
EQ,Equillium Inc,Healthcare
ANAB,AnaptysBio Inc,Healthcare
RDY,Dr Reddy'S Laboratories Ltd,Healthcare
DHR,Danaher Corp,Healthcare
AVTE,Aerovate Therapeutics Inc,Healthcare
UTHR,United Therapeutics Corp,Healthcare
URGN,UroGen Pharma Ltd,Healthcare
TLIS,Talis Biomedical Corp,Healthcare
FDMT,4D Molecular Therapeutics Inc,Healthcare
ABBV,AbbVie Inc,Healthcare
PAHC,Phibro Animal Health Corp,Healthcare
PYXS,Pyxis Oncology Inc,Healthcare
HCA,HCA Healthcare Inc,Healthcare
IMMP,Immutep Ltd,Healthcare
BIMI,BIMI Holdings Inc,Healthcare
JUSHF,Jushi Holdings Inc,Healthcare
CERE,Cerevel Therapeutics Holdings Inc,Healthcare
PGEN,Precigen Inc,Healthcare
SONVY,Sonova Holding AG,Healthcare
ELEV,Elevation Oncology Inc,Healthcare
IVVD,Invivyd Inc,Healthcare
CNTX,Context Therapeutics Inc,Healthcare
ABUS,Arbutus Biopharma Corp,Healthcare
ADUS,Addus HomeCare Corp,Healthcare
FSNUY,Fresenius SE & Co KGAA,Healthcare
SIGA,SIGA Technologies Inc,Healthcare
MDXG,MiMedx Group Inc,Healthcare
BSPK,Bespoke Extracts Inc,Healthcare
ITRM,Iterum Therapeutics plc,Healthcare
AHI,Advanced Health Intelligence Ltd,Healthcare
ACLX,Arcellx Inc,Healthcare
CYBN,Cybin Inc,Healthcare
OLK,Olink Holding AB (publ),Healthcare
ASTH,Astrana Health Inc,Healthcare
INVA,Innoviva Inc,Healthcare
MRK,Merck & Co Inc,Healthcare
MRNA,Moderna Inc,Healthcare
OTLC,Oncotelic Therapeutics Inc,Healthcare
PTGX,Protagonist Therapeutics Inc,Healthcare
GRYN,Green Hygienics Holdings Inc,Healthcare
GSK,GSK plc,Healthcare
LMAT,LeMaitre Vascular Inc,Healthcare
EVGN,Evogene Ltd,Healthcare
CNVVY,ConvaTec Group PLC,Healthcare
ELMD,Electromed Inc,Healthcare
PASG,Passage Bio Inc,Healthcare
INCR,Intercure Ltd,Healthcare
IMVT,Immunovant Inc,Healthcare
CAH,Cardinal Health Inc,Healthcare
KALV,KalVista Pharmaceuticals Inc,Healthcare
AVTR,Avantor Inc,Healthcare
AMS,American Shared Hospital Services,Healthcare
THCT,THC Therapeutics Inc,Healthcare
BTMD,biote Corp,Healthcare
ALC,Alcon Inc,Healthcare
WAT,Waters Corp,Healthcare
XBIO,Xenetic Biosciences Inc,Healthcare
AZTA,Azenta Inc,Healthcare
ELV,Elevance Health Inc,Healthcare
XBIT,XBiotech Inc,Healthcare
CCLD,CareCloud Inc,Healthcare
SOPH,SOPHiA GENETICS SA,Healthcare
GMED,Globus Medical Inc,Healthcare
SMLR,Semler Scientific Inc,Healthcare
NBTX,Nanobiotix SA,Healthcare
ICAD,iCAD Inc,Healthcare
SEM,Select Medical Holdings Corp,Healthcare
SRZN,Surrozen Inc,Healthcare
HSTM,HealthStream Inc,Healthcare
CVALF,Covalon Technologies Ltd,Healthcare
A,Agilent Technologies Inc,Healthcare
IDXG,Interpace Biosciences Inc,Healthcare
PHGE/U,BiomX Inc,Healthcare
CRVL,CorVel Corp.,Healthcare
STOK,Stoke Therapeutics Inc,Healthcare
EXEL,Exelixis Inc,Healthcare
LIVN,LivaNova PLC,Healthcare
NGENF,NervGen Pharma Corp,Healthcare
PSTX,Poseida Therapeutics Inc,Healthcare
NVS,Novartis AG,Healthcare
IMRN,Immuron Ltd,Healthcare
PBH,Prestige Consumer Healthcare Inc,Healthcare
SANA,Sana Biotechnology Inc,Healthcare
IPSEY,Ipsen SA,Healthcare
LENZ,LENZ Therapeutics Inc,Healthcare
ARCT,Arcturus Therapeutics Holdings Inc,Healthcare
CAPR,Capricor Therapeutics Inc,Healthcare
TMO,Thermo Fisher Scientific Inc,Healthcare
VANI,Vivani Medical Inc,Healthcare
ARVN,Arvinas Inc,Healthcare
MNKD,MannKind Corp,Healthcare
ALIM,Alimera Sciences Inc,Healthcare
IDXX,IDEXX Laboratories Inc,Healthcare
MEDIF,MediPharm Labs Corp,Healthcare
SNWV,SANUWAVE Health Inc,Healthcare
IRIX,IRIDEX Corp,Healthcare
CLOV,Clover Health Investments Corp,Healthcare
JYNT,Joint Corp (The),Healthcare
TARO,Taro Pharmaceutical Industries Ltd,Healthcare
ALXO,ALX Oncology Holdings Inc,Healthcare
TRUMY,Terumo Corp,Healthcare
AZN,Astrazeneca PLC,Healthcare
STE,Steris Plc,Healthcare
MOH,Molina Healthcare Inc.,Healthcare
XTNT,Xtant Medical Holdings Inc,Healthcare
DSNKY,Daiichi Sankyo Company Ltd,Healthcare
LGND,Ligand Pharmaceuticals Inc,Healthcare
SNPHY,Santen Pharmaceutical Co Ltd,Healthcare
MXCT,MaxCyte Inc,Healthcare
TRDA,Entrada Therapeutics Inc,Healthcare
MTD,Mettler-Toledo International Inc,Healthcare
ZTS,Zoetis Inc,Healthcare
CRLBF,Cresco Labs Inc,Healthcare
VTRS,Viatris Inc,Healthcare
OLYMY,Olympus Corp,Healthcare
LFWD,ReWalk Robotics Ltd,Healthcare
COO,Cooper Cos Inc (The),Healthcare
BUDZ,WEED Inc,Healthcare
ITOS,iTeos Therapeutics Inc,Healthcare
ROIV,Roivant Sciences Ltd,Healthcare
OTSKY,Otsuka Holdings Co Ltd,Healthcare
ASMB,Assembly Biosciences Inc,Healthcare
PRTC,PureTech Health PLC,Healthcare
NYXH,Nyxoah S A,Healthcare
ABEO,Abeona Therapeutics Inc,Healthcare
VASO,Vaso Corp,Healthcare
CHGCY,Chugai Pharmaceutical Co Ltd,Healthcare
RGRX,RegeneRx Biopharmaceuticals Inc,Healthcare
RVP,Retractable Technologies Inc,Healthcare
PRQR,ProQR Therapeutics NV,Healthcare
INMB,INmune Bio Inc,Healthcare
FORA,Forian Inc,Healthcare
ACB,Aurora Cannabis Inc,Healthcare
ZYXI,Zynex Inc,Healthcare
ABT,Abbott Laboratories,Healthcare
SMMNY,Siemens Healthineers AG,Healthcare
LTRN,Lantern Pharma Inc,Healthcare
GTHX,G1 Therapeutics Inc,Healthcare
EW,Edwards Lifesciences Corp,Healthcare
CRL,Charles River Laboratories International Inc,Healthcare
DGX,Quest Diagnostics Inc,Healthcare
PEPG,PepGen Inc,Healthcare
IQV,IQVIA Holdings Inc,Healthcare
ITCI,Intra-Cellular Therapies Inc,Healthcare
CRVW,CareView Communications Inc,Healthcare
OCS,Oculis Holding AG,Healthcare
SLGWF,SLANG Worldwide Inc,Healthcare
SNANF,Sona Nanotech Inc,Healthcare
QTTB,Q32 Bio Inc,Healthcare
PDEX,Pro Dex Inc,Healthcare
AHCO,AdaptHealth Corp,Healthcare
RLMD,Relmada Therapeutics Inc,Healthcare
LH,Labcorp Holdings Inc,Healthcare
AVDL,Avadel Pharmaceuticals plc,Healthcare
HOWL,Werewolf Therapeutics Inc,Healthcare
CRMD,CorMedix Inc,Healthcare
CNC,Centene Corp,Healthcare
IMMX,Immix Biopharma Inc,Healthcare
DVAX,Dynavax Technologies Corp,Healthcare
OABI,OmniAb Inc,Healthcare
TLRY,Tilray Brands Inc,Healthcare
LVTX,LAVA Therapeutics N.V.,Healthcare
MKKGY,Merck KGaA,Healthcare
ZYME,Zymeworks Inc,Healthcare
UNH,UnitedHealth Group Incorporated,Healthcare
LAB,Standard BioTools Inc,Healthcare
NRBO,NeuroBo Pharmaceuticals Inc,Healthcare
MDT,Medtronic PLC,Healthcare
OGN,Organon & Co,Healthcare
KROS,Keros Therapeutics Inc,Healthcare
ACHC,Acadia Healthcare Co Inc,Healthcare
IRON,Disc Medicine Inc,Healthcare
CHE,Chemed Corp,Healthcare
CLDX,Celldex Therapeutics Inc,Healthcare
CVSC,Cardiovascular Sciences Inc,Healthcare
DECN,Decision Diagnostics Corp,Healthcare
IMNN,Imunon Inc,Healthcare
ARYC,Arrayit Corp,Healthcare
CGNH,CardioGenics Holdings Inc,Healthcare
MRPI,Mera Pharmaceuticals Inc,Healthcare
NPHC,Nutra Pharma Corp,Healthcare
EVIO,EVIO Inc,Healthcare
ULGX,Urologix Inc,Healthcare
BMMJ,Body and Mind Inc,Healthcare
OVIT,OncoVista Innovative Therapies Inc,Healthcare
XENO,Xeno Transplants Corp,Healthcare
ROSGQ,Rosetta Genomics Ltd,Healthcare
SQIDF,SQI Diagnostics Inc,Healthcare
BGMD,BG Medicine Inc,Healthcare
BSSP,Bassline Productions Inc,Healthcare
CDXI,Cardax Inc,Healthcare
GNCAQ,Genocea Biosciences Inc,Healthcare
BIIO,Bionovate Technologies Corp,Healthcare
OLMM,OneLife Technologies Corp,Healthcare
CHALF,Chalice Brands Ltd,Healthcare
CRRVF,CVR Medical Corp,Healthcare
FORZ,Forza Innovations Inc,Healthcare
SNNAQ,Sienna Biopharmaceuticals Inc,Healthcare
NXNN,Nexeon MedSystems Inc,Healthcare
TOKIF,Optima Medical Innovations Corp,Healthcare
TRCNF,Transnational Cannabis Ltd,Healthcare
MESO,Mesoblast Ltd,Healthcare
PFMT,Performant Financial Corp,Healthcare
AMED,Amedisys Inc,Healthcare
RSCF,Reflect Scientific Inc,Healthcare
PBYI,Puma Biotechnology Inc,Healthcare
PHGE,BiomX Inc,Healthcare
RMD,Resmed Inc,Healthcare
CYH,Community Health Systems Inc,Healthcare
DEFTF,DeFi Technologies Inc,Financials
QDMI,QDM International Inc,Financials
ROOT,Root Inc,Financials
ML,MoneyLion Inc,Financials
BLKCF,Global Gaming Technologies Corp,Financials
COIN,COINBASE GLOBAL INC,Financials
NRLB,Northern Ca Bancorp Inc,Financials
KINS,Kingstone Cos Inc,Financials
FNMA,Federal National Mortgage Association,Financials
FMCC,Federal Home Loan Mortgage Corp,Financials
FACO,First Acceptance Corp,Financials
SUND,Sundance Strategies Inc,Financials
COHN,Cohen & Co Inc,Financials
MBAIF,Medbright AI Invts Inc,Financials
BMA,Banco Macro SA,Financials
TKGBY,Turkiye Garanti Bankasi AS,Financials
JXN,Jackson Financial Inc,Financials
HOOD,Robinhood Markets Inc,Financials
SUPV,Grupo Supervielle SA,Financials
AKBTY,Akbank T A S,Financials
GLAE,GlassBridge Enterprises Inc,Financials
GGAL,"Grupo Financiero Galicia Sa, Buenos Aires",Financials
ENDI,ENDI Corp,Financials
OSCR,Oscar Health Inc,Financials
ACIC,American Coastal Insurance Corp,Financials
AGBA,AGBA Group Holding Limited,Financials
INBK,First Internet Bancorp,Financials
UNCRY,UniCredit SpA,Financials
FFNW,First Financial Northwest Inc,Financials
YRD,Yiren Digital Ltd,Financials
PAY,Paymentus Holdings Inc,Financials
TREE,LendingTree Inc,Financials
FUTU,Futu Holdings Limited,Financials
UFGSY,Unipol Gruppo SpA,Financials
AFRM,Affirm Holdings Inc,Financials
INTR,Inter & Co Inc,Financials
BBAR,Banco BBVA Argentina SA,Financials
KKR,KKR & Co Inc,Financials
DSEEY,Daiwa Securities Group Inc,Financials
BGC,BGC Group Inc,Financials
MCY,Mercury General Corp,Financials
FG,F&G Annuities & Life Inc,Financials
CRBG,Corebridge Financial Inc,Financials
VERY,Vericity Inc,Financials
PWP,Perella Weinberg Partners,Financials
PSFE,Paysafe Ltd,Financials
JPPYY,Jupai Holdings Ltd,Financials
COOP,Mr. Cooper Group Inc,Financials
NMR,Nomura Holdings Inc,Financials
MSADY,MS&AD Insurance Group Holdings Inc,Financials
RKT,Rocket Cos Inc,Financials
ERIE,Erie Indemnity Co,Financials
AFBI,Affinity Bancshares Inc,Financials
STEP,StepStone Group Inc,Financials
HCI,HCI Group Inc,Financials
VEL,Velocity Financial Inc,Financials
EVR,Evercore Inc,Financials
PGR,Progressive Corp (The),Financials
HRTG,Heritage Insurance Holdings Inc,Financials
NU,Nu Holdings Ltd,Financials
HPH,Highest Performances Holdings Inc,Financials
SMFG,Sumitomo Mitsui Financial Group Inc,Financials
CRZBY,Commerzbank AG,Financials
SKWD,Skyward Specialty Insurance Group Inc,Financials
ISNPY,Intesa Sanpaolo SPA,Financials
APO,Apollo Global Management Inc,Financials
DB,Deutsche Bank AG,Financials
UBS,UBS Group AG,Financials
AOMR,Angel Oak Mortgage REIT Inc,Financials
HLNE,Hamilton Lane Inc,Financials
HACBY,Hachijuni Bank Ltd,Financials
PAYS,Paysign Inc,Financials
IBKR,Interactive Brokers Group Inc,Financials
IGIC,International General Insurance Holdings Ltd,Financials
CAIXY,Caixabank SA,Financials
KB,KB Financial Group Inc,Financials
BBVA,Banco Bilbao Vizcaya Argentaria SA,Financials
TW,Tradeweb Markets Inc,Financials
SLQT,SelectQuote Inc,Financials
MUFG,Mitsubishi UFJ Financial Group,Financials
TIGR,UP Fintech Holding Ltd,Financials
EQH,Equitable Holdings Inc,Financials
BKNIY,Bankinter SA,Financials
TGOPY,3I Group PLC,Financials
TKOMY,Tokio Marine Holdings Inc,Financials
PIPR,Piper Sandler Cos,Financials
OPHC,OptimumBank Holdings Inc,Financials
AMAL,Amalgamated Financial Corp,Financials
BWIN,Baldwin Insurance Group Inc (The),Financials
ACR,ACRES Commercial Realty Corp,Financials
WIZEY,Wise plc,Financials
OWL,Blue Owl Capital Inc,Financials
VCTR,Victory Capital Holdings Inc,Financials
KCLI,Kansas City Life Insurance Co,Financials
SAN,Banco Santander SA,Financials
PLMR,Palomar Holdings Inc,Financials
MBIN,Merchants Bancorp,Financials
ALL,The Allstate Corporation,Financials
OPFI,OppFi Inc,Financials
ARES,Ares Management Corp,Financials
PJT,PJT Partners Inc,Financials
PEBK,Peoples Bancorp of North Carolina Inc.,Financials
CUBI,Customers Bancorp Inc,Financials
ERNXY,Euronext NV,Financials
MATH,Metalpha Technology Holding Ltd,Financials
WAL,Western Alliance Bancorporation,Financials
FFBB,FFB Bancorp,Financials
PBNK,Pinnacle Bank of California,Financials
VBNK,VersaBank,Financials
JPXGY,Japan Exchange Group Inc,Financials
FUSB,First US Bancshares Inc,Financials
EBKDY,Erste Group Bank AG,Financials
RPAY,Repay Holdings Corp,Financials
HLI,Houlihan Lokey Inc,Financials
BRO,Brown & Brown Inc,Financials
AGO,Assured Guaranty Ltd,Financials
JPM,JPMorgan Chase & Co,Financials
OBT,Orange County Bancorp Inc,Financials
BLX,Banco Latinoamericano de Comercio Exterior SA,Financials
ACGL,Arch Capital Group Ltd,Financials
MURGY,Muenchener Rueckversicherungs-Gesellschaft Aktieng,Financials
SSIC,Silver Spike Investment Corp,Financials
FIS,Fidelity National Information Services Inc,Financials
HIG,Hartford Financial Services Group Inc (The),Financials
MCBC,Macatawa Bank Corp,Financials
JEF,Jefferies Financial Group Inc,Financials
MORN,Morningstar Inc,Financials
UBAB,United Bancorporation of Alabama Inc,Financials
BCS,Barclays PLC,Financials
TPG,TPG Inc,Financials
RGA,Reinsurance Group of America Inc,Financials
WRB,Berkley (W.R.) Corp,Financials
OXBR,Oxbridge Re Holdings Ltd,Financials
CB,Chubb Ltd,Financials
WFC,Wells Fargo & Co,Financials
NABZY,National Australia Bank Ltd,Financials
EGFEY,Eurobank Ergasias Services and Holdings SA,Financials
STC,Stewart Information Services Corp,Financials
BK,Bank of New York Mellon Corp (The),Financials
CG,Carlyle Group Inc (The),Financials
PPBN,Pinnacle Bankshares Corp,Financials
PRU,Prudential Financial Inc,Financials
FNF,Fidelity National Financial Inc FNF Group,Financials
PFSI,PennyMac Financial Services Inc,Financials
AIZ,Assurant Inc.,Financials
PFBC,Preferred Bank of Los Angeles,Financials
SPNT,SiriusPoint Ltd,Financials
PFBX,Peoples Financial Corp/MS,Financials
RBB,RBB Bancorp,Financials
LPLA,LPL Financial Holdings Inc,Financials
ING,ING Groep NV,Financials
CRARY,"Credit Agricole SA, Paris",Financials
IDKFF,ThreeD Capital Inc,Financials
PNFP,Pinnacle Financial Partners Inc,Financials
UWMC,UWM Holdings Corp,Financials
AXP,American Express Co,Financials
GS,Goldman Sachs Group Inc (The),Financials
ALLY,Ally Financial Inc,Financials
LNC,Lincoln National Corp,Financials
MDIBY,Mediobanca Banca di Credito Finanziario SpA,Financials
CSWC,Capital Southwest Corp,Financials
BAC,Bank of America Corp,Financials
BX,Blackstone Inc,Financials
NBN,Northeast Bank,Financials
BPOP,Popular Inc,Financials
CFNB,California First Leasing Corp,Financials
AMP,Ameriprise Financial Inc,Financials
GHLD,Guild Holdings Co,Financials
CIBEY,Commercial International Bank -Egypt SAE,Financials
CALB,California Bancorp,Financials
SCZC,West Coast Community Bancorp,Financials
CCAP,Crescent Capital BDC Inc,Financials
GCMG,GCM Grosvenor Inc,Financials
AIG,American International Group Inc,Financials
GAMI,GAMCO Investors Inc,Financials
CADE,Cadence Bank,Financials
ARZGY,Assicurazioni Generali SpA,Financials
MFC,Manulife Financial Corp,Financials
FNRN,First Northern Community Bancorp,Financials
AEG,Aegon Ltd,Financials
FITB,Fifth Third Bancorp,Financials
FISB,1st Cap Bancorp,Financials
FBP,First BanCorp (Puerto Rico),Financials
CIA,Citizens Inc.,Financials
PFX,PhenixFIN Corp,Financials
SCHW,Schwab (Charles) Corp,Financials
DNKEY,Danske Bank AS,Financials
FUNC,First United Corp,Financials
CMUV,CMUV Bancorp,Financials
MFG,Mizuho Financial Group Inc,Financials
FCNCA,First Citizens BancShares Inc,Financials
LFT,Lument Finance Trust Inc,Financials
WTFC,Wintrust Financial Corp.,Financials
PNNT,PennantPark Investment Corp,Financials
MSVB,Mid-Southern Bancorp Inc,Financials
EWBC,East West Bancorp Inc,Financials
ZION,Zions Bancorporation National Association,Financials
HTLF,Heartland Financial USA Inc,Financials
EQBK,Equity Bancshares Inc,Financials
WT,WisdomTree Inc,Financials
AXS,AXIS Capital Holdings Ltd,Financials
HTGC,Hercules Capital Inc,Financials
NNGRY,NN Group N.V.,Financials
MTG,MGIC Investment Corp,Financials
FHN,First Horizon Corp,Financials
FI,Fiserv Inc.,Financials
SF,Stifel Financial Corp.,Financials
NRIM,Northrim BanCorp Inc,Financials
CMWAY,Commonwealth Bank of Australia,Financials
SUTNY,Sumitomo Mitsui Trust Holdings Inc,Financials
BN,Brookfield Corp,Financials
SFBS,ServisFirst Bancshares Inc,Financials
OFG,OFG Bancorp,Financials
DIISY,Direct Line Insurance Group PLC,Financials
PAYO,Payoneer Global Inc,Financials
AFL,Aflac Incorporated,Financials
CBOE,Cboe Global Markets Inc,Financials
BNRE,Brookfield Reinsurance Ltd,Financials
ABCB,Ameris Bancorp,Financials
MC,Moelis & Co,Financials
MFIC,MidCap Financial Investment Corp,Financials
SII,Sprott Inc,Financials
SSBP,SSB Bancorp Inc,Financials
QBIEY,QBE Insurance Group Limited,Financials
SLLDY,Sanlam Ltd,Financials
C,Citigroup Inc,Financials
HMST,HomeStreet Inc,Financials
CZWI,Citizens Community Bancorp Inc,Financials
GECC,Great Elm Capital Corp,Financials
FRSB,First Resources Bancorp Inc,Financials
ANZGY,ANZ Group Holdings Limited,Financials
SYF,Synchrony Financial,Financials
MET,MetLife Inc,Financials
RYAN,Ryan Specialty Holdings Inc,Financials
PT,Pintec Technology Holdings Ltd,Financials
SNEX,StoneX Group Inc,Financials
SWDBY,Swedbank AB,Financials
CFBK,CF Bankshares Inc,Financials
BBDC,Barings Bdc Inc,Financials
IBCP,Independent Bank Corp,Financials
ITIC,Investors Title Co,Financials
NICK,Nicholas Financial Inc,Financials
LOB,Live Oak Bancshares Inc,Financials
VINP,Vinci Partners Investments Ltd,Financials
KEY,KeyCorp,Financials
ALIZY,Allianz SE,Financials
BCSF,Bain Capital Specialty Finance Inc,Financials
KMPR,Kemper Corp,Financials
DFIN,Donnelley Financial Solutions Inc,Financials
L,Loews Corp,Financials
GLRE,Greenlight Capital Re Ltd,Financials
BFH,Bread Financial Holdings Inc,Financials
QFIN,Qifu Technology Inc,Financials
SEVN,Seven Hills Realty Trust,Financials
DBSDY,DBS Group Holdings Ltd,Financials
SHG,Shinhan Financial Group Co Ltd,Financials
NWLI,National Western Life Group Inc,Financials
NWG,NatWest Group plc,Financials
RITM,Rithm Capital Corp,Financials
CIB,Bancolombia SA,Financials
SSREY,"Schweizerische Rueckversicherungs-Gesellschaft, Zu",Financials
TFIN,Triumph Financial Inc,Financials
BFST,Business First Bancshares Inc,Financials
CTUY,Century Next Financial Corp,Financials
IAUGY,Insurance Australia Group Ltd,Financials
QCRH,QCR Holdings Inc,Financials
FRST,Primis Financial Corp,Financials
ORRF,Orrstown Financial Services Inc,Financials
FULT,Fulton Financial Corp,Financials
IX,Orix Corp,Financials
AJG,Arthur J. Gallagher & Co.,Financials
TIPT,Tiptree Inc,Financials
TDHOY,T&D Holdings Inc,Financials
RJF,Raymond James Financial Inc.,Financials
LAZ,Lazard Inc,Financials
V,Visa Inc,Financials
MCBS,Metrocity Bankshares Inc,Financials
WTM,White Mountains Insurance Group Ltd,Financials
ICE,Intercontinental Exchange Inc,Financials
BRK/B,Berkshire Hathaway Inc,Financials
MCO,Moody's Corp.,Financials
NMIH,NMI Holdings Inc,Financials
COF,Capital One Financial Corp,Financials
AXAHY,"Axa, Paris",Financials
TRUP,Trupanion Inc,Financials
HASI,Hannon Armstrong Sustainable Infrastructure Capita,Financials
AX,Axos Financial Inc.,Financials
SNMCY,Suncorp Group Ltd,Financials
MCVT,Mill City Ventures III Ltd,Financials
FSFG,First Savings Financial Group Inc,Financials
NRDS,NerdWallet Inc,Financials
AXAHF,"Axa, Paris",Financials
ISTR,Investar Holding Corp,Financials
LYG,Lloyds Banking Group PLC,Financials
PNC,The PNC Financial Services Group Inc,Financials
PVBC,Provident Bancorp Inc,Financials
CGBD,Carlyle Secured Lending Inc,Financials
HVRRY,Hannover Rueck SE,Financials
